gene_name	A2	A3	A7	A8	A9	A10	A14	A16	A17	A24	B4	B5	B6	B7	B9	B10	B14	B15	B16	B17	C1	C2	C3	C4	C5	C6	C10	C11	C12	C13	C16	C17	C18	D2	D5	D6	D7	D8	D11	D13	D14	D15	D22	E3	E5	E6	E7	E8	E9	E12	E16	E18	F2	F3	F4	F6	F7	F9	F10	F12	F13	F15	F16	G1	G2	G4	G5	G8	G9	G12	G13	G14	G18	H2	H3	H4	H5	H6	H7	H9	H10	H11	H12	H13	H14	H16	I1	I3	I6	I7	I8	I9	I10	I11	I12	I14	I15	I24	J2	J3	J5	J6	J7	J9	J14	K1	K2	K3	K6	K7	K8	K10	K11	K12	K13	K14	K15	K16	L1	L2	L3	L4	L5	L6	L7	L8	L10	L12	L14	M2	M3	M4	M5	M6	M7	M8	M9	M10	M15	N3	N4	N5	N6	N7	N8	O1	O9	O11	O12	P4	P7
STAT4	1	0	0	1	0	4	0	0	0	0	0	2	1	2	0	2	0	0	1	1	3	1	1	5	0	0	5	0	0	4	0	1	0	1	4	1	3	2	0	4	0	1	0	1	1	4	2	3	2	6	1	9	2	2	5	1	4	1	0	2	1	1	2	0	2	4	1	0	0	0	3	2	0	1	0	1	2	7	2	7	1	4	0	1	1	4	0	1	2	0	2	4	6	0	6	1	4	0	3	1	4	4	4	4	0	1	0	1	6	4	2	2	1	1	0	3	3	1	1	1	2	2	2	2	4	4	1	5	2	7	6	4	1	6	5	1	1	4	3	2	4	4	3	1	4	6	0	2	5	3	1
ASNSD1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0
METTL5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
SSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	1	0	0	12	0	0	0	0	1	0	0	0	3	0	0	2	0	0	0	1	1	0	1	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	4	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
NAB1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	4	0	1	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PPIG	0	1	1	2	0	1	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	3	0	3	0	1	0	0	1	2	3	3	0	0	0	0	1	2	0	2	0	4	0	1	0	1	3	1	0	3	0	0	2	1	1	0	0	1	0	0	0	3	0	1	0	1	0	0	0	0	2	0	1	0	0	2	3	0	0	0	1	0	1	3	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	4	2	1	0	0	8	0	3	0	0	0	0	1	1	3	0	0	0	0	1	2	1	1	2	1	1	1	3	0	0	3	2	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1
FASTKD1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HECW2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IDH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OLA1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	1	0	1	1	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	0	1	0	3	1	0	0	2	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	3	0	0	0	2	0	0	2	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
CIR1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	2	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0
SSFA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FAM117B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
WDR12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	3	0	0	0	0	0	0	0	1	2	3	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	2	0
ABI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	2	0	2	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	3	0	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0
ITGAV	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0
SLC35A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DIRC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SENP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
COX17	1	1	0	2	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	2	0	2	2	0	0	0	0	0	2	8	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	3	2	2	1	0	1	0	5	1	4	1	1	0	0	1	0	4	2	0	1	0	0	0	3	0	3	0	1	0	1	2	1	0	0	2	1	0	1	0	5	0	0	0	1	0	2	2	2	1	0	0	0	0	0	3	2	2	0	0	0	1	2	1	0	1	0	3	3	0	1	0	2	1	0	0	3	0	2	6	1	0	1	1	1	1	2	3	0	2	1	2	0	0	1	1	2	1	3	2	2	0	0	2	1
PARP9	2	0	0	0	0	3	2	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	0	2	0	3	0	0	0	2	1	2	0	5	0	0	1	0	0	0	0	3	0	1	0	0	1	2	0	0	0	1	0	0	3	1	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	2	0	0	5	0	7	0	1	1	1	2	0	0	1	1	2	1	2	0	3	0	2	0	1	1	3	0	3	0	1	1	2	0	0	1	2	5	0	2	0	3	1	0	0	0	0	0	3	2	0	0	1	0	1	1	6	3	1	1	4	0	0	1	1	3	0	3	2	0	5	2	0	2	0	1	0	2	0	0	0
MNS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP8	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	5	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	2	0	0	1	5	0	0	1	1	0	0	0	1	0	2	1	1	0	0	1	0	0	1	2	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	2	1	0	1	3	0	1	0	1	0	0	0	1	1	1	0	0	0	1	2	1	0	0	1	2	0	0	0	0	0	0	2	0	2	0	2	0	1	0	0	0
SECISBP2L	1	0	0	1	0	0	0	0	0	0	0	0	4	2	0	1	0	1	0	0	3	2	1	4	0	1	0	0	1	3	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	1	2	1	0	1	1	2	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	8	0	3	4	0	3	0	2	1	0	3	0	0	0	0	0	2	1	6	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	1	1	1	1	0	1	1	2	1	2	4	1	0	1	0	2	3	0	0	0	0	1	0	2	0	2	1	0	0
TMOD3	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	2	1	1	0	0	0	0	0	0	1	0	1	0	1	3	0	4	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	1	1	0	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	5	0	0	0	0	1	0	1	3	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0
SPPL2A	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	4	1	2	0	0	3	1	0	0	0	2	0	0	2	2	1	1	2	3	0	0	5	0	0	2	2	1	0	1	0	2	0	0	0	3	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	4	2	0	1	0	1	4	0	0	0	0	1	0	0	4	2	0	0	1	0	0	1	0	2	0	0	3	0	2	3	0	0	1	0	1	0	0	0	1	1	0	0	1	2	0	4	0	2	3	3	0	0	1	1	4	3	2	4	0	0	0	0	0	1	3	1	0	0	2	0	1
GLCE	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
APH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INTS14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
CILP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARP16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPCDC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
SEMA7A	1	1	2	2	0	0	0	0	2	0	1	1	3	2	0	0	2	1	0	0	0	0	3	7	0	0	0	0	0	4	2	0	0	4	4	3	2	0	0	0	0	4	0	0	0	6	4	0	1	13	2	1	2	6	4	0	1	0	0	0	6	1	0	4	1	0	1	0	0	0	5	1	1	1	1	2	2	1	10	3	0	0	0	9	4	0	3	0	5	2	1	0	9	1	5	2	4	0	4	0	6	0	2	7	2	5	1	6	1	10	2	1	1	0	1	3	4	1	7	3	5	1	0	4	0	13	0	0	0	5	1	1	7	0	2	10	0	3	0	0	2	0	2	0	8	10	2	0	5	0	0
UBL7	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM13A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HERC3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
HERC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	4	1	0	1	1	0	0	0	0	0
HERC5	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	2	0	0	0	3	0	2	0	0	1	0	0	1	1	0	0	0	2	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	1	1	3	0	0	0	1	0	1	0	0	0
PCDH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZGRF1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP1AR	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0
COPS4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
HNRNPD	3	0	2	0	3	4	0	1	3	1	7	1	2	2	3	2	1	4	1	1	2	1	0	5	0	2	2	0	1	6	1	34.1	2	5	3	2	2	6	3	4	0	1	0	2	2	2	6	0	3	4	3	1	1	9	7	3	4	7	3	2	2	5	2	0	6	3	1	0	0	0	6	5	2	0	8	0	9	5	11	4	7	5	3	2	0	1	3	3	2	0	4	3	4	2	5	5	3	0	2	2	2	2	2	1	1	0	4	3	3	1	3	0	3	7	3	4	3	1	7	6	2	3	2	4	1	6	0	4	1	3	3	3	0	20	0	3	0	1	3	0	4	0	5	1	5	7	1	5	1	1	0
